"fromsite", "positionType", "positionName", "salary", "education", "city", "workYear", "jobDes", "company", "companySize", "financeStage", "industryField", "rate", "number"
"智联", "数据挖掘", "数据挖掘（偏推荐、算法）", "15000-30000", "本科", "成都 - 高新区", "", "...数据挖掘、算法！", "多点生活(中国)网络科技有限公司", "1000-9999人", "外商独资", "计算机软件,互联网", "", "2"
"智联", "数据挖掘", "运营管理（数据分析挖掘）", "面议", "本科", "上海", "1-3年", "...数据挖掘、自然语言处理等经验，精通最优化算法；具备深厚数据建模和分析理论知识及经验；具有较强的数据分析能力及沟通协调能力，具有扎实的文字表达功底；扎实的数据挖掘理论和技术基础英语国家四级或同等英语专业水平；          经验：熟练掌握数据挖掘或统...", "中移在线服务有限公司", "10000人以上", "国企", "教育/培训/院校", "", "2"
"智联", "数据挖掘", "数据挖掘高级研发工程师", "15001-20000", "本科", "北京", "1-3年", " 工作职责：  1.  互联网数据挖掘研究和开发工作，包括：新技术的调研，实验；  3.  已有产品技术难题的解决；  4.  将成果转化为在线产品，包括：将原型系统转换为实际的产品；  能力要求：  1.  对技术充满热情，勇于尝试，有较强创新的能力；  2.  较强的发现、分析和解...", "北京朗睿博才咨询有限公司", "20-99人", "民营", "计算机软件", "", "1"
"智联", "数据挖掘", "数据挖掘/机器学习/自然语言处理/NLP", "10000-20000", "硕士", "深圳", "1-3年", " 岗位职责：  负责智能聊天系统的设计和开发。  任职要求：  1.熟悉分词，语义分析，信息抽取等自然语言处理基础算法和应用；  2.熟悉分类，聚类，情感分析，关联规则挖掘，协同过滤等常用机器学习和数据挖掘算法；  3.对搜索引擎有一定了解；  4.熟悉hadoop,spark，hiv...", "深圳市哎吖科技有限公司", "20人以下", "民营", "计算机软件,互联网", "", "12"
"智联", "数据挖掘", "数据挖掘工程师", "6001-8000", "本科", "成都 - 锦江区", "1-3年", " 岗位职责：    1、针对公司人社业务的需求，利用数据挖掘知识进行业务分析和数学建模。    2、负责公司数据挖掘平台的模型和算法的开发。  任职要求：    1、数学、统计、计算机等相关专业，本科及以上学历，具备1-3年相关工作经验，优秀的应届生也可。    2、数学...", "四川久远银海软件股份有限公司", "500-999人", "股份制企业", "电子技术/半导体/集成电路    ", "", "14"
"智联", "数据挖掘", "大数据工程师（数据接入，清洗，挖掘，展示）", "10001-15000", "本科", "北京", "3-5年", " 岗位职责:  \\uf0d81、 大数据平台实时计算和分布式并行计算的程序开发,以及开源技术组件的二次开发 \\uf0d82、 参与公司大数据处理方向的技术拓展 \\uf0d83、 运用Hadoop 或者其它数据分析技术，针对数据分析工作，进行包括需求分析，平台选择，技术构架涉及等技术支持工作   任职资格:  \\uf0751、 熟悉Hado...", "泰康在线财产保险股份有限公司", "100-499人", "股份制企业", "非盈利机构", "", "2"
"智联", "数据挖掘", "数据挖掘", "4001-6000", "本科", "南京 - 浦口区", "1-3年", " 岗位职责：  1、负责定向需求的爬虫系统设计和开发  2、数据采集、分析，参与业务流程的整合  职位要求：  1、本科或以上学历，计算机软件或相关专业，1年以上Java开发经验优先；  2、良好使用java、mysql、oracle。linux环境 3、较强的团队协作和学习能力", "众联数据技术(南京)有限公司", "100-499人", "上市公司", "互联网/电子商务", "", "5"
"智联", "数据挖掘", "高级运动数据挖掘工程师", "15000-30000", "硕士", "北京", "1-3年", " 岗位职责：  1、基于运动监控数据的数据整理、分析、建模； 2、运动数据算法的研究。     任职要求：  1、硕士及以上学历，1-2年以上算法实践经验。应用数学、运动人体科学、运动训练学、生物医学等相关专业；  2、熟练使用Matlab，Python，C/C++。 加分项： 1、有生理医学信号处...", "北京动量科技有限责任公司", "100-499人", "股份制企业", "计算机软件,互联网", "", "8"
"智联", "数据挖掘", "数据挖掘算法工程师", "15001-20000", "本科", "上海 - 浦东新区", "", " 工作职责：      l      研究前沿的大数据挖掘，机器学习算法；     l      参与公司核心机器学习算法实现与部署；     l      挖掘用户行为数据及第三方数据，为公司个性化方案（推荐，搜索，广告等）提供大数据支持；     l      负责公司现有数...", "微鲸科技有限公司", "100-499人", "民营", "计算机软件,互联网", "", "4"
"智联", "数据挖掘", "大数据挖掘专家（入门和专家级别均可）", "20001-30000", "本科", "北京", "", "...数据挖掘算法，分类、聚类、时间序列分析和深度学习等等。大数据算法有成功的应用案例优先； 4、实际的编程动手能力。熟悉下面的编程工具之一：R/PYTHON/Matlab。 5、 具有工业知识、物联网知识，大数据平台经验尤佳。或具有工业企业、物联网领域项目经验者优先。   stay ...", "三一集团", "10000人以上", "民营", "计算机软件    ", "", "3"
