"fromsite", "positionType", "positionName", "salary", "education", "city", "workYear", "jobDes", "company", "companySize", "financeStage", "industryField", "rate", "number"
"智联", "C#", "C#工程师/研发/讲师", "8001-10000", "不限", "石家庄", "", "...C#, ASP.NET,JavaScript开发语言，熟练使用.Net开发工具；  3、熟悉xhtml+css布局设计和多浏览器的脚本要求；  4、熟练掌握sql server数据库知识 。     素质要求：  1、工作积极、进取心强，具有较强的学习和创新能力；  2、具有较强...", "河南奇酷信息技术有限公司", "100-499人", "民营", "计算机软件", "", "5"
"智联", "C#", "【10k-15k】想要做讲师的C#/.net/U3D游戏开发工程师", "10001-15000", "大专", "石家庄 - 桥西区", "", "...C#应用开发经验，1年以上Unity3D 开发经验优先    ·精通.net或C#或javescript，熟悉Unity3D引擎架构设技术    ·熟悉3D图形学，能够使用Maya/3dMax优先    ·具有培训行业从业经历和管理工作...", "河南奇酷信息技术有限公司", "100-499人", "民营", "计算机软件", "", "12"
"智联", "C#", "【10k-15k】想要做讲师的C#/.net/U3D游戏开发工程师", "10001-15000", "大专", "石家庄", "1-3年", "...C#应用开发经验，1年以上Unity3D 开发经验优先  2、精通.net或C#或javescript，熟悉Unity3D引擎架构设技术  3、熟悉3D图形学，能够使用Maya/3dMax优先  4、具有培训行业从业经历和管理工作经验者优先  5、具有责任心，良好的...", "河南奇酷信息技术有限公司", "100-499人", "民营", "计算机软件", "", "11"
"智联", "C#", "C#软件开发工程师(桌面应用方向)（可接受应届生）", "4001-6000", "大专", "无锡", "", " 职位要求：   1、熟悉C#语言，熟悉WPF；   2、熟练掌握VS2010或VS2008,应届生可培养,   3、熟悉基本的数据库操作和使用；   4、熟悉图形界面开发; 。   岗位职责：   1.制定个人开发计划；   2.对项目/产品进行设计、编码和单元测试；   3.撰写设...", "中软科创科技无锡有限公司", "20-99人", "民营", "计算机软件,互联网", "", "2"
"智联", "C#", "C#软件开发工程师(桌面应用方向)（可接受应届生）", "4001-6000", "中专", "无锡", "", " 职位要求：   1、熟悉C#语言，熟悉WPF；   2、熟练掌握VS2010或VS2008,应届生可培养,   3、熟悉基本的数据库操作和使用；   4、熟悉图形界面开发; 。   岗位职责：   1.制定个人开发计划；   2.对项目/产品进行设计、编码和单元测试；   3.撰写设...", "中软科创科技无锡有限公司", "20-99人", "民营", "计算机软件,互联网", "", "9"
"智联", "C#", "C# 开发人员", "4001-6000", "不限", "长春", "", " 岗位职责：  医院系统相关软件开发设计。  任职要求：  1、大学本科及以上学历；  2、2年以上工作经验，有医疗软件开发经验的优先；  3、熟悉c#,熟悉数据库oracle，能够熟练运用C#进行技术开发设计。", "吉林市盟友科技开发有限责任公司", "20-99人", "民营", "计算机软件,互联网", "", "4"
"智联", "C#", "高级.net(C#)开发工程师", "10001-15000", "大专", "长沙 - 岳麓区", "3-5年", " 岗位职责   负责Web网站功能的开发，每天为100万网民提供良好的互联网产品与体验。   任职要求   1、Web开发经验3年以上；  2、熟悉前端技术（CSS、JavaScript或JQuery、HTML5等）；  3、熟悉SQL Server或MySQL；  4、具有扎实的理论基础和严密的逻...", "长沙希赛信息技术有限公司", "20-99人", "民营", "快速消费品(食品、饮料、化妆品)    ", "", "10"
"智联", "C#", "C#开发工程师", "6001-8000", "大专", "西安", "3-5年", "...C#语言，ASP.NET开发，熟悉.NET平台框架；  2.熟练掌握JavaScript、Html、CSS、JQuery Easy UI等开发技术；  3.精通SQL Server数据库开发；  4.熟练使用存储过程、事务、索引、全文检索、视图、查询优化等技术；  5.WPF或S...", "西安华澳丽康生物工程有限公司", "1000-9999人", "合资", "电子技术/半导体/集成电路", "", "13"
"智联", "C#", "游戏服务端C# 程序员/游戏设计开发/C语言开发工程师", "5000-8000", "大专", "长沙 - 芙蓉区", "", " 工作时间：   朝九晚六，周末双休，带薪年假7-15天        岗位要求：  1、专科及以上学历，计算机相关专业； 2、熟悉C#多线程、并发、线程安全； 3、熟悉Tcp/Ip、熟悉网络编程； 4、具备多人在线并发的服务器性能优化者优先。 5、热爱技术，对技术有不懈的追求. 6、...", "长沙中软计算机系统服务有限公司", "10000人以上", "上市公司", "电子技术/半导体/集成电路", "", "13"
"智联", "C#", "net(c#)程序员(中高级软件开发专员）", "4001-6000", "大专", "南宁", "3-5年", "...C#编程技术。 2.熟悉JavaScript、HTML，至少使用过一个JQuery相关的开源框架。 3.具有Bootstrap，MVC，EF等框架使用经验的优先。", "广西云康健健康管理股份有限公司", "100-499人", "股份制企业", "计算机软件    ", "", "4"
